objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23766E+18,261.4115757,27.40386993,16.40627,16.56483,17.05421,17.38608,17.68025,2335,301,4,136,2.45685E+18,STAR,-0.000118806,2182,53905,512
1.23766E+18,118.8318686,53.33131996,15.3605,13.90629,13.26308,12.92054,12.59479,4264,301,5,119,4.14572E+18,GALAXY,0.02469199,3682,55244,562
1.23767E+18,37.36657451,24.96860524,18.93084,17.21657,16.42866,16.10467,15.91406,5934,301,4,98,3.64917E+18,STAR,-0.000274838,3241,54884,450
1.23765E+18,189.289497,68.65058902,18.84877,17.62263,17.05437,16.7198,16.4559,1412,301,6,179,5.5635E+17,GALAXY,0.04675511,494,51915,565
1.23767E+18,243.2789437,17.82468507,18.33023,17.20601,16.79073,16.62834,16.58803,4671,301,2,103,2.4512E+18,STAR,-0.000134131,2177,54557,420
1.23767E+18,244.6003391,17.15880022,18.72992,16.92716,16.2974,16.0811,15.98997,4671,301,2,112,2.45125E+18,STAR,-3.06E-05,2177,54557,587
1.23766E+18,215.6965962,33.71255181,17.20526,15.37718,14.58509,14.19867,13.89084,4512,301,4,115,2.07179E+18,GALAXY,0.03408947,1840,53472,476
1.23767E+18,225.8618257,20.28156051,18.85354,17.76694,17.26226,16.90551,16.72188,4678,301,5,160,3.14256E+18,GALAXY,0.05215844,2791,54556,626
1.23766E+18,238.5277975,46.37104778,19.1437,18.12676,17.80725,17.69079,17.6421,3225,301,4,176,3.88897E+18,GALAXY,0,3454,55003,420
1.23766E+18,250.6187642,36.19337673,18.51343,17.30198,16.81559,16.59712,16.50965,3225,301,4,267,2.44773E+18,STAR,-0.000806445,2174,53521,94
1.23766E+18,251.7868976,34.67018442,17.80333,16.6858,16.29029,16.15439,16.12166,3225,301,4,279,3.89233E+18,STAR,-0.000471241,3457,54984,331
1.23765E+18,118.306169,42.9612373,19.23124,18.29228,17.93825,17.78903,17.74176,1350,301,3,87,9.31795E+18,STAR,5.21E-05,8276,57067,14
1.23767E+18,154.8332344,17.24960428,19.25935,17.88058,17.11626,16.71791,16.45928,5935,301,3,255,2.91501E+18,GALAXY,0.125037,2589,54174,192
1.23766E+18,174.9408916,7.486366966,18.57688,17.41072,17.02955,16.75607,16.60386,3841,301,4,68,1.82406E+18,GALAXY,0.05296312,1620,53137,358
1.23766E+18,201.0592402,7.252004536,19.27304,17.27488,16.37395,15.95327,15.65024,3841,301,4,241,2.02563E+18,GALAXY,0.07416106,1799,53556,481
1.23766E+18,180.829802,4.244842066,19.45334,17.80933,17.1405,16.75351,16.49933,2247,301,2,134,9.48081E+17,GALAXY,0.1342831,842,52376,265
1.23767E+18,191.3416622,-3.157935233,19.14591,17.87309,17.97079,18.03343,18.12264,6005,301,4,142,3.78338E+17,STAR,0.000390589,336,51999,131
1.23767E+18,105.4544245,39.45539137,16.67357,15.56501,15.25008,15.12844,15.10679,6573,301,5,162,3.30799E+18,STAR,0.000225996,2938,54526,345
1.23767E+18,114.4749333,41.57846913,18.29983,16.91372,16.34598,16.13972,16.03888,6573,301,5,210,3.02095E+18,STAR,8.80E-05,2683,54153,577
1.23766E+18,255.6320772,33.85989959,19.05792,17.80582,17.20997,16.74597,16.60227,2248,301,2,208,1.0967E+18,GALAXY,0.08652613,974,52427,259
1.23766E+18,251.6336235,31.03854665,19.51715,18.13019,17.5111,17.25321,17.14141,3705,301,2,341,3.91818E+18,STAR,-0.000708554,3480,54999,180
1.23767E+18,145.0735894,15.70031256,18.97553,18.85356,18.64748,18.54039,18.38881,5935,301,4,192,1.07896E+19,QSO,2.063367,9583,57809,453
1.23767E+18,215.28151,25.63918024,16.15195,15.86134,15.57805,15.53115,15.40538,4649,301,2,206,2.39938E+18,QSO,1.051488,2131,53819,310
1.23766E+18,226.5114369,44.14807323,17.15455,15.69189,15.06835,14.78544,14.65591,3918,301,3,196,3.81685E+18,STAR,-0.000171171,3390,54945,189
1.23767E+18,212.8730904,17.32399382,19.2919,19.20567,19.08846,18.9393,18.71162,5308,301,2,139,6.14087E+18,QSO,2.08604,5454,56015,780
1.23766E+18,134.2497509,32.6522656,18.69532,16.85586,15.9953,15.62504,15.38416,3606,301,4,73,1.43116E+18,GALAXY,0.06582114,1271,52974,510
1.23766E+18,132.3842491,31.71066241,18.72171,16.96185,16.10944,15.70413,15.39627,3606,301,4,60,5.83805E+18,GALAXY,0.07778619,5185,55978,940
1.23766E+18,256.4178788,22.23621789,19.53756,18.05791,17.42386,17.18862,17.02705,3918,301,3,416,3.70438E+18,STAR,-9.51E-05,3290,54941,633
1.23766E+18,135.8883992,48.60145035,18.87171,17.47245,16.7354,16.31198,16.06947,2243,301,4,137,8.61385E+17,GALAXY,0.1176046,765,52254,259
1.23766E+18,174.874573,50.70071333,19.54331,18.65026,18.41442,18.29724,18.29704,2964,301,6,279,7.5257E+18,STAR,0.000119737,6684,56412,678
1.23766E+18,181.7789866,51.09233378,16.78492,15.7606,15.5771,15.51511,15.54251,2964,301,6,308,3.25848E+18,STAR,3.99E-05,2894,54539,446
1.23766E+18,172.6549894,7.381330981,18.92684,17.91175,17.43207,17.04057,17.0542,3841,301,4,53,1.82187E+18,GALAXY,0.05232382,1618,53116,597
1.23766E+18,177.9887408,7.47712398,19.22364,18.06636,17.41426,17.04217,16.80205,3841,301,4,88,1.82628E+18,GALAXY,0.08565481,1622,53385,238
1.23765E+18,328.7751191,-9.274168148,18.56816,17.7455,17.44162,17.09782,17.03335,1737,301,1,144,8.06201E+17,GALAXY,0.07865509,716,52203,206
1.23766E+18,221.2597022,-1.697044729,18.32047,17.34585,16.83338,16.55435,16.55821,2334,301,4,170,1.03596E+18,STAR,6.42E-05,920,52411,473
1.23766E+18,176.1870742,39.24841764,17.99704,16.99298,16.71111,16.61102,16.56546,3900,301,3,329,9.95634E+18,STAR,-0.000498026,8843,57423,37
1.23767E+18,160.0415022,18.73639737,19.52755,18.06699,17.01898,16.53869,16.22557,5935,301,5,289,2.91962E+18,GALAXY,0.1698322,2593,54175,581
1.23768E+18,9.155493392,26.33138799,18.77055,18.31045,17.94533,17.48212,17.3867,8103,301,1,150,8.62465E+18,QSO,0.08257554,7660,57357,928
1.23767E+18,351.0980482,15.44341491,17.54602,15.69115,14.85171,14.41707,14.09743,6354,301,3,233,8.38954E+17,GALAXY,0.02554468,745,52258,575
1.23767E+18,154.5842527,21.17192913,18.66587,16.90959,16.08715,15.67431,15.36261,5137,301,2,274,2.66278E+18,GALAXY,0.06031541,2365,53739,101
1.23768E+18,20.85917604,20.7095117,18.86491,17.24397,16.34703,15.88411,15.55277,7917,301,1,234,5.77261E+18,GALAXY,0.08781306,5127,55889,455
1.23766E+18,207.2158691,52.32991282,17.94942,16.89151,16.53806,16.41586,16.40157,3180,301,2,40,1.17437E+18,STAR,-0.000222927,1043,52465,188
1.23766E+18,246.0775044,26.97122885,18.58832,17.37067,17.57845,17.72262,17.84082,3926,301,2,143,1.58535E+18,STAR,-0.000621941,1408,52822,291
1.23767E+18,27.04955192,-10.12840815,18.87299,17.63844,17.00698,16.62696,16.39301,5933,301,1,63,7.47621E+17,GALAXY,0.05108585,664,52174,87
1.23766E+18,132.7027172,31.22214776,17.88527,16.94184,16.64187,16.52544,16.47569,3606,301,3,60,1.2008E+19,STAR,-0.000280398,10665,58456,930
1.23766E+18,214.7872569,43.47879875,19.28533,18.07256,17.33248,17.00307,16.75564,3699,301,4,163,1.56952E+18,GALAXY,0.1201871,1394,53108,68
1.23766E+18,210.8532547,44.5661531,19.22754,17.81294,16.91927,16.465,16.13321,3699,301,4,142,1.65183E+18,GALAXY,0.1554317,1467,53115,476
1.23765E+18,160.5831431,-1.873126507,19.32116,19.27487,19.49813,19.69905,19.80507,1140,301,4,51,4.24602E+18,QSO,2.687479,3771,55544,898
1.23767E+18,127.1550775,13.445332,19.51786,18.44446,18.01188,17.85403,17.79028,5194,301,6,93,3.59731E+18,STAR,0.001059535,3195,54832,222
1.23767E+18,169.6598383,28.03848245,18.1994,17.35183,17.0848,16.98047,16.96029,5061,301,1,359,7.21496E+18,STAR,0.000147611,6408,56329,717
1.23766E+18,202.4167803,11.17066381,18.81026,18.72734,18.52041,18.51609,18.48349,3805,301,2,101,1.91296E+18,QSO,1.306372,1699,53148,214
1.23766E+18,171.2512798,51.74992145,18.96348,17.09278,16.06121,15.63479,15.25755,2830,301,4,364,9.88713E+17,GALAXY,0.1343435,878,52353,627
1.23767E+18,181.6926854,22.31200587,19.10971,17.26447,16.38542,15.997,15.67047,5183,301,3,329,2.97696E+18,GALAXY,0.06673873,2644,54210,276
1.23767E+18,216.7144081,19.29515783,19.28869,18.00753,17.41675,17.10524,16.86102,5183,301,3,548,3.12213E+18,GALAXY,0.05361172,2773,54533,21
1.23768E+18,24.69786459,4.407383556,19.47928,19.3995,19.13837,19.14236,19.18406,7727,301,3,231,9.86201E+18,QSO,1.178101,8759,57700,926
1.23765E+18,179.0575173,65.45002837,17.8499,16.569,16.0385,15.75119,15.5302,2078,301,5,86,6.73427E+17,GALAXY,0.04147648,598,52316,506
1.23766E+18,242.3428884,36.88058122,18.34925,17.09617,17.19813,17.26936,17.32925,3180,301,2,233,3.91605E+18,STAR,-0.001241061,3478,55008,631
1.23766E+18,220.76081,40.75697972,16.85116,16.78612,16.68561,16.57066,16.50089,3699,301,2,197,9.56683E+18,QSO,0.2460642,8497,58161,202
1.23765E+18,232.6980523,0.108503376,16.92932,15.94027,15.52726,15.35948,15.29032,752,301,4,595,4.0882E+17,STAR,0.000166523,363,51989,431
1.23766E+18,250.9994524,35.76438789,19.43047,18.29105,17.80154,17.56545,17.43351,3225,301,4,270,2.53892E+18,STAR,6.13E-05,2255,53565,57
1.23765E+18,153.9501043,3.113395776,16.00738,15.58084,15.77087,15.94878,16.17533,2125,301,1,234,5.66418E+17,STAR,-8.34E-06,503,51999,329
1.23767E+18,155.9274434,17.3206039,19.27316,17.86683,17.20037,16.80869,16.50185,5935,301,3,262,2.91729E+18,GALAXY,0.04262396,2591,54140,316
1.23766E+18,224.0827975,-0.957125542,18.57903,17.83557,17.50616,17.13539,17.07868,2379,301,6,100,3.47918E+17,GALAXY,0.0748858,309,51994,55
1.23765E+18,136.4023644,54.8240321,18.7078,17.5188,17.40758,17.36483,17.35651,1331,301,4,216,8.19544E+18,STAR,-2.50E-05,7279,57071,44
1.23767E+18,220.0218514,29.06873842,18.76226,17.33641,17.02207,16.82574,16.69474,4576,301,2,649,2.4072E+18,GALAXY,0.02734968,2138,53757,89
1.23766E+18,211.0135859,43.59779506,19.2589,19.10531,19.17785,18.9956,19.0177,3699,301,2,145,9.57368E+18,QSO,1.645939,8503,57519,572
1.23766E+18,197.5470916,7.971212747,17.69661,17.4204,17.60233,17.46951,17.62737,3842,301,5,109,2.02113E+18,QSO,0.5775959,1795,54507,509
1.23767E+18,172.1186703,28.29033482,19.47292,19.31175,18.96132,19.02427,19.11249,5061,301,1,374,3.62776E+18,QSO,1.039428,3222,54862,397
1.23766E+18,116.6368518,27.41289226,18.54455,17.57147,17.25487,17.12832,17.12436,2864,301,6,57,5.01257E+18,STAR,0.00057067,4452,55536,248
1.23766E+18,117.1812702,27.89702158,18.02682,17.07407,16.76029,16.64312,16.61392,2864,301,6,61,2.31377E+18,STAR,-7.74E-05,2055,53729,153
1.23767E+18,258.5190105,40.07259049,19.18607,18.62484,18.62452,18.39608,18.45312,4682,301,2,225,1.21183E+19,QSO,0.584119,10763,58395,758
1.23767E+18,194.6943189,34.53857413,18.82625,18.35329,18.30743,18.47717,19.15768,4552,301,3,154,2.25866E+18,STAR,-8.22E-05,2006,53476,378
1.23766E+18,136.5307897,45.16934192,19.43951,19.28812,19.12719,19.26217,19.4161,2825,301,2,202,8.46233E+18,QSO,1.052073,7516,56782,244
1.23766E+18,172.688107,42.68805641,19.10525,18.27653,17.9853,17.88538,17.82687,3840,301,6,115,5.29081E+18,STAR,0.000610107,4699,55684,734
1.23766E+18,173.1922893,42.91072117,19.54458,19.38173,19.22556,19.06517,18.872,3840,301,6,117,1.53803E+18,QSO,0.8143325,1366,53063,183
1.23766E+18,173.5095809,42.98127166,19.02529,18.17716,17.78159,17.65847,17.57075,3840,301,6,119,1.62483E+18,STAR,0.000135342,1443,53055,566
1.23767E+18,53.73861057,0.832495953,19.36384,17.8028,17.17145,16.92337,16.78865,4849,301,5,813,2.30712E+18,STAR,8.70E-05,2049,53350,567
1.23766E+18,257.982614,32.88357898,19.43017,19.32724,19.1905,18.90154,18.796,2335,301,4,94,5.62164E+18,QSO,1.952671,4993,55738,66
1.23765E+18,355.7873258,15.9964347,19.44333,18.20577,17.66493,17.4379,17.34259,1739,301,6,275,3.52419E+18,STAR,5.66E-05,3130,54740,442
1.23766E+18,150.7133679,33.65821848,18.8674,17.84667,17.53874,17.4248,17.40187,4518,301,6,155,1.15203E+19,STAR,0.000456715,10232,58223,276
1.23766E+18,216.3168822,50.15724554,18.55654,18.66852,19.07936,19.35638,19.81293,3180,301,2,80,9.46438E+18,QSO,2.525378,8406,57513,235
1.23765E+18,118.3843736,37.90782845,18.35566,17.26295,16.87767,16.60032,16.41921,2076,301,4,90,6.11501E+17,GALAXY,0.03983748,543,52017,501
1.23765E+18,168.3744153,3.765284064,19.39331,19.21476,19.1521,18.78214,18.73445,2126,301,1,328,9.40193E+17,QSO,1.84321,835,52326,241
1.23767E+18,207.0943798,16.40439885,18.29732,16.99755,16.42322,16.12302,15.89673,5326,301,4,48,3.08727E+18,GALAXY,0.03987529,2742,54233,177
1.23766E+18,254.9411828,38.35154868,19.14767,18.19139,17.90901,17.78374,17.74932,2335,301,6,54,7.12766E+17,STAR,-0.000631661,633,52079,260
1.23766E+18,196.8221956,47.03299267,17.73526,16.48392,15.9338,15.61464,15.40995,3699,301,4,75,1.64282E+18,GALAXY,0.09451338,1459,53117,462
1.23766E+18,197.922624,46.94260746,18.61251,17.45626,16.88554,16.50304,16.29515,3699,301,4,80,1.64505E+18,GALAXY,0.08396798,1461,53062,398
1.23766E+18,205.2415176,45.74563196,18.98028,17.00022,16.13737,15.71202,15.40228,3699,301,4,115,1.64956E+18,GALAXY,0.0649676,1465,53082,438
1.23766E+18,209.1998603,44.91032665,19.50157,17.5705,16.49636,16.03754,15.6735,3699,301,4,134,1.6506E+18,GALAXY,0.1283385,1466,53083,106
1.23766E+18,213.7768428,43.80357919,18.28288,17.22625,16.72198,16.25446,16.09122,3699,301,4,157,1.56963E+18,GALAXY,0.06918785,1394,53108,473
1.23768E+18,43.3844701,-6.645776772,19.47375,18.48178,18.11649,17.9795,17.92906,7908,301,2,143,7.94789E+18,STAR,0.000253422,7059,56592,582
1.23766E+18,27.31845914,-1.176167566,18.91782,17.93881,17.36545,17.01812,16.85776,4263,301,1,298,4.52679E+17,GALAXY,0.1072347,402,51793,243
1.23766E+18,177.3347509,60.07089071,17.0037,15.85286,15.79087,15.81794,15.86485,2989,301,4,16,1.07311E+18,STAR,-0.000257497,953,52411,469
1.23767E+18,109.9920448,40.6785894,19.12202,17.55815,16.90508,16.59072,16.3913,6573,301,5,186,3.60863E+18,STAR,9.82E-05,3205,54848,451
1.23765E+18,133.5734071,53.45978982,18.29142,17.47797,17.19462,16.88491,16.57952,1331,301,4,202,5.80291E+18,QSO,2.407168,5154,55864,84
1.23766E+18,125.8487864,37.84105955,17.89239,16.80404,16.48383,16.37668,16.36897,2825,301,2,130,3.01068E+18,STAR,4.06E-05,2674,54097,80
1.23766E+18,147.0816705,38.74350707,18.79411,17.74578,17.29047,16.97838,16.82816,3560,301,5,262,1.43681E+18,GALAXY,0.09082611,1276,53035,602
1.23767E+18,241.7228502,12.31765673,19.25079,18.05006,17.43366,17.01072,16.8088,5330,301,2,87,2.84303E+18,GALAXY,0.06422438,2525,54569,479
1.23765E+18,223.6928775,2.937337429,17.46526,16.57482,16.25683,16.12339,16.06477,2190,301,1,279,6.62054E+17,STAR,-0.000305901,588,52045,90
1.23768E+18,21.8499148,27.93487758,19.38315,18.36224,18.0077,17.88867,17.81472,8105,301,1,83,8.65034E+18,STAR,-0.000962104,7683,58133,194
1.23767E+18,161.7359372,23.88216261,18.66618,16.25726,15.28853,14.94971,14.77411,5140,301,5,71,3.66041E+18,STAR,5.60E-05,3251,54882,412
1.23765E+18,205.5896979,3.10010263,18.71331,17.46666,16.95747,16.595,16.40168,1458,301,5,539,5.95725E+17,GALAXY,0.07778948,529,52025,451
1.23765E+18,180.0746392,3.230375158,19.34144,17.81854,17.09109,16.65753,16.30705,1458,301,5,369,5.81097E+17,GALAXY,0.1308753,516,52017,481
1.23766E+18,126.4156125,27.91596856,19.3166,17.43772,16.59514,16.20744,15.89404,3606,301,4,17,1.42663E+18,GALAXY,0.04688537,1267,52932,431
1.23766E+18,131.5659599,31.27457533,18.25573,16.76912,16.01458,15.60974,15.31649,3606,301,4,55,1.42893E+18,GALAXY,0.04673789,1269,52937,575
1.23767E+18,142.7988128,18.20573786,18.79857,18.7024,18.53274,18.4049,18.42131,5137,301,2,197,2.66627E+18,QSO,1.43554,2368,53758,521
1.23767E+18,153.5696539,20.94880003,16.54877,15.63048,15.21398,15.04493,14.99267,5137,301,2,268,3.57939E+18,STAR,0.000108184,3179,54830,552
1.23767E+18,164.6775207,21.16845348,19.42294,17.84097,16.99394,16.61008,16.30956,5183,301,3,223,2.80131E+18,GALAXY,0.07803093,2488,54149,275
1.23765E+18,217.9071841,0.166880592,18.9774,17.89468,17.52629,17.38422,17.29531,752,301,4,497,3.44661E+17,STAR,-0.000104687,306,51637,493
1.23766E+18,230.6385676,29.03647737,18.94716,16.84106,15.80071,15.35616,15.00932,4512,301,5,206,2.07857E+18,GALAXY,0.1109698,1846,54173,563
1.23768E+18,357.5424695,19.21501432,18.62336,17.52464,17.18974,17.06717,16.94544,8096,301,2,212,8.55595E+18,STAR,-0.000228718,7599,56955,878
1.23766E+18,146.5494109,52.82678898,18.88497,17.99034,17.78693,17.71134,17.73929,2243,301,2,190,2.70683E+18,STAR,-5.81E-05,2404,53764,599
1.23766E+18,0.874316039,15.11902972,19.58547,17.81473,16.7926,16.31517,15.92326,2566,301,4,314,8.44589E+17,GALAXY,0.1326608,750,52235,597
1.23766E+18,221.6379393,41.33232286,19.04668,17.97255,17.66052,17.49744,17.38869,3699,301,4,199,1.57299E+18,GALAXY,0.01824419,1397,53119,389
1.23765E+18,204.4529496,-0.099987385,18.84911,17.80584,17.39784,17.05904,16.91965,1404,301,3,37,3.35538E+17,GALAXY,0.07555157,298,51955,73
1.23768E+18,319.7686901,0.62902868,17.84327,16.76938,16.36094,16.19007,16.13216,7717,301,1,61,1.11136E+18,STAR,-0.000151788,987,52523,367
1.23767E+18,152.1961993,19.00040622,19.0974,18.05268,17.63422,17.30817,17.17243,5183,301,3,143,2.67183E+18,GALAXY,0.06815298,2373,53768,265
1.23767E+18,126.2227587,9.857585036,19.45634,17.79576,16.79214,16.35834,16.01629,5972,301,5,72,6.18696E+18,GALAXY,0.1295798,5495,55896,507
1.23767E+18,319.3930584,-2.115682977,18.38361,17.42407,17.07968,16.93837,16.90844,4828,301,2,507,4.93498E+18,STAR,-0.00010436,4383,55881,574
1.23767E+18,210.9018186,17.69336549,16.83162,16.7226,16.4803,16.17861,16.29308,5308,301,2,126,3.10415E+18,QSO,0.2253893,2757,54509,152
1.23766E+18,134.6966949,32.93388218,18.94531,17.09251,16.20598,15.79843,15.47541,3606,301,4,76,1.43223E+18,GALAXY,0.07397181,1272,52989,303
1.23767E+18,16.161353,-0.447702066,18.06991,16.87595,16.26472,15.87286,15.6171,4858,301,2,462,7.80267E+17,GALAXY,0.05134796,693,52254,65
1.23766E+18,246.164578,44.93018966,18.29444,17.06211,16.46675,16.0737,15.85012,2248,301,2,120,7.04913E+17,GALAXY,0.09773779,626,52057,364
1.23766E+18,258.9350672,29.40430079,16.32528,14.52235,13.5805,13.07925,12.6851,2248,301,2,243,1.10015E+18,GALAXY,0.02899181,977,52410,545
1.23765E+18,340.0152823,13.59365932,18.58117,17.19623,16.64556,16.43766,16.34743,1739,301,3,173,2.13026E+18,STAR,-0.00040255,1892,53238,197
1.23766E+18,355.2180357,43.36426585,18.01602,16.42676,15.73649,15.48943,15.3297,4135,301,3,178,2.12131E+18,STAR,-0.000249155,1884,53228,424
1.23765E+18,167.7515719,5.498910337,18.63187,17.53098,17.0169,16.72518,16.52249,2126,301,5,324,6.54316E+17,GALAXY,0.02841452,581,52356,611
1.23766E+18,259.9633836,27.21996526,18.97246,17.26831,16.53334,16.21368,16.03135,2335,301,1,133,2.45682E+18,STAR,0.000188027,2182,53905,400
1.23767E+18,131.7153621,10.34650352,17.56401,16.44469,16.11623,16.01367,15.98654,5972,301,3,108,3.00737E+18,STAR,1.45E-06,2671,54141,318
1.23766E+18,120.7781017,55.71973559,19.56707,17.87233,16.89021,16.4567,16.13672,4294,301,6,112,2.10666E+18,GALAXY,0.1225245,1871,53384,371
1.23766E+18,131.3916453,41.94299542,18.88675,18.48427,18.47381,18.51133,18.59246,2825,301,2,169,9.33955E+18,STAR,0.000266876,8295,57401,767
1.23767E+18,108.6004996,40.27941576,17.93123,17.98849,18.37511,18.64214,18.80367,6573,301,5,179,3.31369E+18,STAR,0.000112609,2943,54502,605
1.23766E+18,199.6122109,7.272116763,18.67388,17.38331,16.55979,16.13892,15.83978,3841,301,4,231,2.0234E+18,GALAXY,0.1317573,1797,54507,559
1.23766E+18,228.7722553,38.83340852,19.52714,17.68639,17.02125,16.64762,16.44436,3926,301,5,18,1.57527E+18,GALAXY,0.09914885,1399,53172,505
1.23766E+18,180.8579835,4.174920464,19.36056,17.55394,16.61577,16.21125,15.85772,2247,301,2,134,9.48088E+17,GALAXY,0.1315153,842,52376,292
1.23766E+18,184.0349933,4.363118288,19.29719,17.2406,16.31303,15.8998,15.55557,2247,301,2,155,9.49149E+17,GALAXY,0.07623776,843,52378,57
1.23766E+18,184.3660408,4.228123811,19.25773,17.19788,16.28286,15.87057,15.5397,2247,301,2,157,9.50329E+17,GALAXY,0.08239701,844,52378,254
1.23768E+18,32.86974785,-2.036721737,19.22525,18.24349,17.96514,17.86406,17.84784,7780,301,4,121,8.82481E+18,STAR,0.000509707,7838,56958,40
1.23767E+18,37.9336155,26.79930281,18.1812,17.03611,16.56841,16.38937,16.32665,5934,301,5,111,2.67863E+18,STAR,-6.55E-05,2379,53762,427
1.23767E+18,155.4483052,18.03247774,19.26846,17.81592,17.11909,16.68117,16.41732,5935,301,5,260,2.9151E+18,GALAXY,0.1237246,2589,54174,540
1.23766E+18,199.0964921,13.86465628,17.53926,17.23951,17.56034,17.83793,18.12088,3970,301,2,114,6.10809E+18,STAR,2.89E-05,5425,56003,308
1.23768E+18,321.8830215,2.171957851,19.07548,18.153,17.89934,17.79594,17.78303,7712,301,4,75,1.03157E+19,STAR,-0.000893929,9162,58040,757
1.23768E+18,336.1751433,2.472696843,18.47835,17.49837,17.18938,17.07072,17.0379,7712,301,4,170,1.03225E+19,STAR,-0.00067541,9168,58067,947
1.23765E+18,222.2711843,0.177552268,19.14602,18.15613,17.82858,17.70603,17.66971,752,301,4,526,3.30353E+18,STAR,-0.000162979,2934,54626,514
1.23767E+18,227.2650255,15.65204972,19.50493,19.19291,18.82435,18.64865,18.6499,5317,301,5,24,3.11327E+18,QSO,1.419634,2765,54535,555
1.23765E+18,201.2352251,-0.088288824,19.0353,17.80804,17.14026,16.76052,16.59358,1404,301,3,15,3.3344E+17,GALAXY,0.0807889,296,51984,632
1.23765E+18,358.9502967,14.91395666,18.3039,16.77749,16.15616,15.93836,15.82921,1739,301,3,296,3.52534E+18,STAR,-0.000207212,3131,54731,530
1.23768E+18,359.5328456,3.27380095,19.44315,18.20788,17.88636,17.75108,17.65714,7712,301,5,326,9.84154E+18,STAR,-0.000624581,8741,57390,178
1.23766E+18,245.4225771,39.36838592,19.59801,17.78609,16.91288,16.44317,16.06074,3705,301,6,277,1.31964E+18,GALAXY,0.1290533,1172,52759,317
1.23766E+18,166.45658,37.70298921,19.55636,18.06261,17.70723,17.43948,17.28225,3900,301,2,277,2.28567E+18,GALAXY,0.04701525,2030,53499,348
1.23767E+18,166.2584448,-16.1648842,16.84384,15.70652,15.22645,15.00974,14.90509,5976,301,5,60,3.02879E+18,STAR,0.000950745,2690,54211,422
1.23768E+18,324.020999,10.00060607,19.49719,17.58264,16.66178,16.18781,15.85648,7777,301,5,87,4.60845E+18,GALAXY,0.07772008,4093,55475,530
1.23767E+18,174.252148,25.39773765,18.26368,17.24743,16.775,16.58071,16.49789,5140,301,5,148,3.6266E+18,STAR,2.02E-05,3221,54864,290
1.23766E+18,177.6134355,54.2110686,18.59598,16.67223,15.76444,15.2984,14.94589,2821,301,2,174,1.14396E+18,GALAXY,0.07616863,1016,52759,179
